gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,cogsq,costat
001078,2019-03-31,2019,1,INDL,C,D,STD,ABT,USD,2019Q1,2019Q1,2852.0000,A
001078,2019-06-30,2019,2,INDL,C,D,STD,ABT,USD,2019Q2,2019Q2,2972.0000,A
001078,2019-09-30,2019,3,INDL,C,D,STD,ABT,USD,2019Q3,2019Q3,3026.0000,A
001078,2019-12-31,2019,4,INDL,C,D,STD,ABT,USD,2019Q4,2019Q4,3099.0000,A
001078,2020-03-31,2020,1,INDL,C,D,STD,ABT,USD,2020Q1,2020Q1,2976.0000,A
001078,2020-06-30,2020,2,INDL,C,D,STD,ABT,USD,2020Q2,2020Q2,2954.0000,A
001078,2020-09-30,2020,3,INDL,C,D,STD,ABT,USD,2020Q3,2020Q3,3625.0000,A
001078,2020-12-31,2020,4,INDL,C,D,STD,ABT,USD,2020Q4,2020Q4,3941.0000,A
001078,2021-03-31,2021,1,INDL,C,D,STD,ABT,USD,2021Q1,2021Q1,3938.0000,A
001078,2021-06-30,2021,2,INDL,C,D,STD,ABT,USD,2021Q2,2021Q2,4035.0000,A
001078,2021-09-30,2021,3,INDL,C,D,STD,ABT,USD,2021Q3,2021Q3,4174.0000,A
001078,2021-12-31,2021,4,INDL,C,D,STD,ABT,USD,2021Q4,2021Q4,4480.0000,A
001078,2022-03-31,2022,1,INDL,C,D,STD,ABT,USD,2022Q1,2022Q1,4541.0000,A
001078,2022-06-30,2022,2,INDL,C,D,STD,ABT,USD,2022Q2,2022Q2,4562.0000,A
001078,2022-09-30,2022,3,INDL,C,D,STD,ABT,USD,2022Q3,2022Q3,4276.0000,A
001078,2022-12-31,2022,4,INDL,C,D,STD,ABT,USD,2022Q4,2022Q4,3931.0000,A
001078,2023-03-31,2023,1,INDL,C,D,STD,ABT,USD,2023Q1,2023Q1,3990.0000,A
001078,2023-06-30,2023,2,INDL,C,D,STD,ABT,USD,2023Q2,2023Q2,4163.0000,A
001161,2000-03-31,2000,1,INDL,C,D,STD,AMD,USD,2000Q1,2000Q1,477.8650,A
001161,2000-06-30,2000,2,INDL,C,D,STD,AMD,USD,2000Q2,2000Q2,464.7560,A
001161,2000-09-30,2000,3,INDL,C,D,STD,AMD,USD,2000Q3,2000Q3,485.2520,A
001161,2000-12-31,2000,4,INDL,C,D,STD,AMD,USD,2000Q4,2000Q4,507.6940,A
001161,2001-03-31,2001,1,INDL,C,D,STD,AMD,USD,2001Q1,2001Q1,561.8970,A
001161,2001-06-30,2001,2,INDL,C,D,STD,AMD,USD,2001Q2,2001Q2,476.7560,A
001161,2001-09-30,2001,3,INDL,C,D,STD,AMD,USD,2001Q3,2001Q3,427.1420,A
001161,2001-12-31,2001,4,INDL,C,D,STD,AMD,USD,2001Q4,2001Q4,494.1840,A
001161,2002-03-31,2002,1,INDL,C,D,STD,AMD,USD,2002Q1,2002Q1,412.7670,A
001161,2002-06-30,2002,2,INDL,C,D,STD,AMD,USD,2002Q2,2002Q2,375.1820,A
001161,2002-09-30,2002,3,INDL,C,D,STD,AMD,USD,2002Q3,2002Q3,254.7970,A
001161,2002-12-31,2002,4,INDL,C,D,STD,AMD,USD,2002Q4,2002Q4,306.7460,A
001161,2003-03-31,2003,1,INDL,C,D,STD,AMD,USD,2003Q1,2003Q1,286.8380,A
001161,2003-06-30,2003,2,INDL,C,D,STD,AMD,USD,2003Q2,2003Q2,211.5170,A
001161,2003-09-30,2003,3,INDL,C,D,STD,AMD,USD,2003Q3,2003Q3,341.8490,A
001161,2003-12-31,2003,4,INDL,C,D,STD,AMD,USD,2003Q4,2003Q4,491.1960,A
001161,2004-03-31,2004,1,INDL,C,D,STD,AMD,USD,2004Q1,2004Q1,470.8600,A
001161,2004-06-30,2004,2,INDL,C,D,STD,AMD,USD,2004Q2,2004Q2,490.6760,A
001161,2004-09-30,2004,3,INDL,C,D,STD,AMD,USD,2004Q3,2004Q3,433.2950,A
001161,2004-12-31,2004,4,INDL,C,D,STD,AMD,USD,2004Q4,2004Q4,413.5020,A
001161,2005-03-31,2005,1,INDL,C,D,STD,AMD,USD,2005Q1,2005Q1,474.5680,A
001161,2005-06-30,2005,2,INDL,C,D,STD,AMD,USD,2005Q2,2005Q2,447.4990,A
001161,2005-09-30,2005,3,INDL,C,D,STD,AMD,USD,2005Q3,2005Q3,605.5100,A
001161,2005-12-31,2005,4,INDL,C,D,STD,AMD,USD,2005Q4,2005Q4,708.8910,A
001161,2006-03-31,2006,1,INDL,C,D,STD,AMD,USD,2006Q1,2006Q1,379.7830,A
001161,2006-06-30,2006,2,INDL,C,D,STD,AMD,USD,2006Q2,2006Q2,333.1540,A
001161,2006-09-30,2006,3,INDL,C,D,STD,AMD,USD,2006Q3,2006Q3,445.5100,A
001161,2006-12-31,2006,4,INDL,C,D,STD,AMD,USD,2006Q4,2006Q4,907.5530,A
001161,2007-03-31,2007,1,INDL,C,D,STD,AMD,USD,2007Q1,2007Q1,587.0000,A
001161,2007-06-30,2007,2,INDL,C,D,STD,AMD,USD,2007Q2,2007Q2,588.0000,A
001161,2007-09-30,2007,3,INDL,C,D,STD,AMD,USD,2007Q3,2007Q3,768.0000,A
001161,2007-12-31,2007,4,INDL,C,D,STD,AMD,USD,2007Q4,2007Q4,696.0000,A
001161,2008-03-31,2008,1,INDL,C,D,STD,AMD,USD,2008Q1,2008Q1,600.0000,A
001161,2008-06-30,2008,2,INDL,C,D,STD,AMD,USD,2008Q2,2008Q2,586.0000,A
001161,2008-09-30,2008,3,INDL,C,D,STD,AMD,USD,2008Q3,2008Q3,615.0000,A
001161,2008-12-31,2008,4,INDL,C,D,STD,AMD,USD,2008Q4,2008Q4,619.0000,A
001161,2009-03-31,2009,1,INDL,C,D,STD,AMD,USD,2009Q1,2009Q1,404.0000,A
001161,2009-06-30,2009,2,INDL,C,D,STD,AMD,USD,2009Q2,2009Q2,478.0000,A
001161,2009-09-30,2009,3,INDL,C,D,STD,AMD,USD,2009Q3,2009Q3,546.0000,A
001161,2009-12-31,2009,4,INDL,C,D,STD,AMD,USD,2009Q4,2009Q4,645.0000,A
001161,2010-03-31,2010,1,INDL,C,D,STD,AMD,USD,2010Q1,2010Q1,819.0000,A
001161,2010-06-30,2010,2,INDL,C,D,STD,AMD,USD,2010Q2,2010Q2,832.0000,A
001161,2010-09-30,2010,3,INDL,C,D,STD,AMD,USD,2010Q3,2010Q3,801.0000,A
001161,2010-12-31,2010,4,INDL,C,D,STD,AMD,USD,2010Q4,2010Q4,828.0000,A
001161,2011-03-31,2011,1,INDL,C,D,STD,AMD,USD,2011Q1,2011Q1,814.0000,A
001161,2011-06-30,2011,2,INDL,C,D,STD,AMD,USD,2011Q2,2011Q2,783.0000,A
001161,2011-09-30,2011,3,INDL,C,D,STD,AMD,USD,2011Q3,2011Q3,863.0000,A
001161,2011-12-31,2011,4,INDL,C,D,STD,AMD,USD,2011Q4,2011Q4,851.0000,A
001161,2012-03-31,2012,1,INDL,C,D,STD,AMD,USD,2012Q1,2012Q1,793.0000,A
001161,2012-06-30,2012,2,INDL,C,D,STD,AMD,USD,2012Q2,2012Q2,709.0000,A
001161,2012-09-30,2012,3,INDL,C,D,STD,AMD,USD,2012Q3,2012Q3,815.0000,A
001161,2012-12-31,2012,4,INDL,C,D,STD,AMD,USD,2012Q4,2012Q4,643.0000,A
001161,2013-03-31,2013,1,INDL,C,D,STD,AMD,USD,2013Q1,2013Q1,582.0000,A
001161,2013-06-30,2013,2,INDL,C,D,STD,AMD,USD,2013Q2,2013Q2,647.0000,A
001161,2013-09-30,2013,3,INDL,C,D,STD,AMD,USD,2013Q3,2013Q3,888.0000,A
001161,2013-12-31,2013,4,INDL,C,D,STD,AMD,USD,2013Q4,2013Q4,986.0000,A
001161,2014-03-31,2014,1,INDL,C,D,STD,AMD,USD,2014Q1,2014Q1,860.0000,A
001161,2014-06-30,2014,2,INDL,C,D,STD,AMD,USD,2014Q2,2014Q2,894.0000,A
001161,2014-09-30,2014,3,INDL,C,D,STD,AMD,USD,2014Q3,2014Q3,889.0000,A
001161,2014-12-31,2014,4,INDL,C,D,STD,AMD,USD,2014Q4,2014Q4,835.0000,A
001161,2015-03-31,2015,1,INDL,C,D,STD,AMD,USD,2015Q1,2015Q1,661.0000,A
001161,2015-06-30,2015,2,INDL,C,D,STD,AMD,USD,2015Q2,2015Q2,632.0000,A
001161,2015-09-30,2015,3,INDL,C,D,STD,AMD,USD,2015Q3,2015Q3,780.0000,A
001161,2015-12-31,2015,4,INDL,C,D,STD,AMD,USD,2015Q4,2015Q4,641.0000,A
001161,2016-03-31,2016,1,INDL,C,D,STD,AMD,USD,2016Q1,2016Q1,530.0000,A
001161,2016-06-30,2016,2,INDL,C,D,STD,AMD,USD,2016Q2,2016Q2,675.0000,A
001161,2016-09-30,2016,3,INDL,C,D,STD,AMD,USD,2016Q3,2016Q3,875.0000,A
001161,2016-12-31,2016,4,INDL,C,D,STD,AMD,USD,2016Q4,2016Q4,721.0000,A
001161,2017-03-31,2017,1,INDL,C,D,STD,AMD,USD,2017Q1,2017Q1,766.0000,A
001161,2017-06-30,2017,2,INDL,C,D,STD,AMD,USD,2017Q2,2017Q2,730.0000,A
001161,2017-09-30,2017,3,INDL,C,D,STD,AMD,USD,2017Q3,2017Q3,977.0000,A
001161,2017-12-31,2017,4,INDL,C,D,STD,AMD,USD,2017Q4,2017Q4,849.0000,A
001161,2018-03-31,2018,1,INDL,C,D,STD,AMD,USD,2018Q1,2018Q1,1006.0000,A
001161,2018-06-30,2018,2,INDL,C,D,STD,AMD,USD,2018Q2,2018Q2,1062.0000,A
001161,2018-09-30,2018,3,INDL,C,D,STD,AMD,USD,2018Q3,2018Q3,951.0000,A
001161,2018-12-31,2018,4,INDL,C,D,STD,AMD,USD,2018Q4,2018Q4,794.0000,A
001161,2019-03-31,2019,1,INDL,C,D,STD,AMD,USD,2019Q1,2019Q1,705.0000,A
001161,2019-06-30,2019,2,INDL,C,D,STD,AMD,USD,2019Q2,2019Q2,858.0000,A
001161,2019-09-30,2019,3,INDL,C,D,STD,AMD,USD,2019Q3,2019Q3,964.0000,A
001161,2019-12-31,2019,4,INDL,C,D,STD,AMD,USD,2019Q4,2019Q4,1114.0000,A
001161,2020-03-31,2020,1,INDL,C,D,STD,AMD,USD,2020Q1,2020Q1,900.0000,A
001161,2020-06-30,2020,2,INDL,C,D,STD,AMD,USD,2020Q2,2020Q2,1012.0000,A
001161,2020-09-30,2020,3,INDL,C,D,STD,AMD,USD,2020Q3,2020Q3,1489.0000,A
001161,2020-12-31,2020,4,INDL,C,D,STD,AMD,USD,2020Q4,2020Q4,1703.0000,A
001161,2021-03-31,2021,1,INDL,C,D,STD,AMD,USD,2021Q1,2021Q1,1763.0000,A
001161,2021-06-30,2021,2,INDL,C,D,STD,AMD,USD,2021Q2,2021Q2,1923.0000,A
001161,2021-09-30,2021,3,INDL,C,D,STD,AMD,USD,2021Q3,2021Q3,2130.0000,A
001161,2021-12-31,2021,4,INDL,C,D,STD,AMD,USD,2021Q4,2021Q4,2282.0000,A
001161,2022-03-31,2022,1,INDL,C,D,STD,AMD,USD,2022Q1,2022Q1,2661.0000,A
001161,2022-06-30,2022,2,INDL,C,D,STD,AMD,USD,2022Q2,2022Q2,2863.0000,A
001161,2022-09-30,2022,3,INDL,C,D,STD,AMD,USD,2022Q3,2022Q3,2634.0000,A
001161,2022-12-31,2022,4,INDL,C,D,STD,AMD,USD,2022Q4,2022Q4,2573.0000,A
001161,2023-03-31,2023,1,INDL,C,D,STD,AMD,USD,2023Q1,2023Q1,2527.0000,A
001161,2023-06-30,2023,2,INDL,C,D,STD,AMD,USD,2023Q2,2023Q2,2548.0000,A
001209,2000-03-31,2000,2,INDL,C,D,STD,APD,USD,2000Q1,2000Q2,778.6000,A
001209,2000-06-30,2000,3,INDL,C,D,STD,APD,USD,2000Q2,2000Q3,796.6000,A
001209,2000-09-30,2000,4,INDL,C,D,STD,APD,USD,2000Q3,2000Q4,880.2000,A
001209,2000-12-31,2001,1,INDL,C,D,STD,APD,USD,2000Q4,2001Q1,911.2000,A
001209,2001-03-31,2001,2,INDL,C,D,STD,APD,USD,2001Q1,2001Q2,983.3000,A
001209,2001-06-30,2001,3,INDL,C,D,STD,APD,USD,2001Q2,2001Q3,897.4000,A
001209,2001-09-30,2001,4,INDL,C,D,STD,APD,USD,2001Q3,2001Q4,870.9000,A
001209,2001-12-31,2002,1,INDL,C,D,STD,APD,USD,2001Q4,2002Q1,797.8000,A
001209,2002-03-31,2002,2,INDL,C,D,STD,APD,USD,2002Q1,2002Q2,792.5000,A
001209,2002-06-30,2002,3,INDL,C,D,STD,APD,USD,2002Q2,2002Q3,828.5000,A
001209,2002-09-30,2002,4,INDL,C,D,STD,APD,USD,2002Q3,2002Q4,818.3000,A
001209,2002-12-31,2003,1,INDL,C,D,STD,APD,USD,2002Q4,2003Q1,877.0000,A
001209,2003-03-31,2003,2,INDL,C,D,STD,APD,USD,2003Q1,2003Q2,1019.9000,A
001209,2003-06-30,2003,3,INDL,C,D,STD,APD,USD,2003Q2,2003Q3,1040.1000,A
001209,2003-09-30,2003,4,INDL,C,D,STD,APD,USD,2003Q3,2003Q4,1021.3000,A
001209,2003-12-31,2004,1,INDL,C,D,STD,APD,USD,2003Q4,2004Q1,1055.8000,A
001209,2004-03-31,2004,2,INDL,C,D,STD,APD,USD,2004Q1,2004Q2,1193.0000,A
001209,2004-06-30,2004,3,INDL,C,D,STD,APD,USD,2004Q2,2004Q3,1215.3000,A
001209,2004-09-30,2004,4,INDL,C,D,STD,APD,USD,2004Q3,2004Q4,1284.6000,A
001209,2004-12-31,2005,1,INDL,C,D,STD,APD,USD,2004Q4,2005Q1,1475.5000,A
001209,2005-03-31,2005,2,INDL,C,D,STD,APD,USD,2005Q1,2005Q2,1468.9000,A
001209,2005-06-30,2005,3,INDL,C,D,STD,APD,USD,2005Q2,2005Q3,1257.8000,A
001209,2005-09-30,2005,4,INDL,C,D,STD,APD,USD,2005Q3,2005Q4,1452.3000,A
001209,2005-12-31,2006,1,INDL,C,D,STD,APD,USD,2005Q4,2006Q1,1309.2000,A
001209,2006-03-31,2006,2,INDL,C,D,STD,APD,USD,2006Q1,2006Q2,1482.6000,A
001209,2006-06-30,2006,3,INDL,C,D,STD,APD,USD,2006Q2,2006Q3,1448.4000,A
001209,2006-09-30,2006,4,INDL,C,D,STD,APD,USD,2006Q3,2006Q4,1584.1000,A
001209,2006-12-31,2007,1,INDL,C,D,STD,APD,USD,2006Q4,2007Q1,1457.6000,A
001209,2007-03-31,2007,2,INDL,C,D,STD,APD,USD,2007Q1,2007Q2,1481.1000,A
001209,2007-06-30,2007,3,INDL,C,D,STD,APD,USD,2007Q2,2007Q3,1554.3000,A
001209,2007-09-30,2007,4,INDL,C,D,STD,APD,USD,2007Q3,2007Q4,2028.6000,A
001209,2007-12-31,2008,1,INDL,C,D,STD,APD,USD,2007Q4,2008Q1,1542.6000,A
001209,2008-03-31,2008,2,INDL,C,D,STD,APD,USD,2008Q1,2008Q2,1654.5000,A
001209,2008-06-30,2008,3,INDL,C,D,STD,APD,USD,2008Q2,2008Q3,1821.4000,A
001209,2008-09-30,2008,4,INDL,C,D,STD,APD,USD,2008Q3,2008Q4,1805.6000,A
001209,2008-12-31,2009,1,INDL,C,D,STD,APD,USD,2008Q4,2009Q1,1429.1000,A
001209,2009-03-31,2009,2,INDL,C,D,STD,APD,USD,2009Q1,2009Q2,1242.8000,A
001209,2009-06-30,2009,3,INDL,C,D,STD,APD,USD,2009Q2,2009Q3,1200.5000,A
001209,2009-09-30,2009,4,INDL,C,D,STD,APD,USD,2009Q3,2009Q4,1319.5000,A
001209,2009-12-31,2010,1,INDL,C,D,STD,APD,USD,2009Q4,2010Q1,1351.5000,A
001209,2010-03-31,2010,2,INDL,C,D,STD,APD,USD,2010Q1,2010Q2,1411.4000,A
001209,2010-06-30,2010,3,INDL,C,D,STD,APD,USD,2010Q2,2010Q3,1396.6000,A
001209,2010-09-30,2010,4,INDL,C,D,STD,APD,USD,2010Q3,2010Q4,1480.1000,A
001209,2010-12-31,2011,1,INDL,C,D,STD,APD,USD,2010Q4,2011Q1,,A
001209,2011-03-31,2011,2,INDL,C,D,STD,APD,USD,2011Q1,2011Q2,3002.5000,A
001209,2011-06-30,2011,3,INDL,C,D,STD,APD,USD,2011Q2,2011Q3,1613.4000,A
001209,2011-09-30,2011,4,INDL,C,D,STD,APD,USD,2011Q3,2011Q4,1648.1000,A
001209,2011-12-31,2012,1,INDL,C,D,STD,APD,USD,2011Q4,2012Q1,1519.3000,A
001209,2012-03-31,2012,2,INDL,C,D,STD,APD,USD,2012Q1,2012Q2,1510.5000,A
001209,2012-06-30,2012,3,INDL,C,D,STD,APD,USD,2012Q2,2012Q3,1478.6000,A
001209,2012-09-30,2012,4,INDL,C,D,STD,APD,USD,2012Q3,2012Q4,1702.7000,A
001209,2012-12-31,2013,1,INDL,C,D,STD,APD,USD,2012Q4,2013Q1,1681.6000,A
001209,2013-03-31,2013,2,INDL,C,D,STD,APD,USD,2013Q1,2013Q2,1587.4000,A
001209,2013-06-30,2013,3,INDL,C,D,STD,APD,USD,2013Q2,2013Q3,1645.8000,A
001209,2013-09-30,2013,4,INDL,C,D,STD,APD,USD,2013Q3,2013Q4,1650.3000,A
001209,2013-12-31,2014,1,INDL,C,D,STD,APD,USD,2013Q4,2014Q1,1631.7000,A
001209,2014-03-31,2014,2,INDL,C,D,STD,APD,USD,2014Q1,2014Q2,1688.5000,A
001209,2014-06-30,2014,3,INDL,C,D,STD,APD,USD,2014Q2,2014Q3,1679.7000,A
001209,2014-09-30,2014,4,INDL,C,D,STD,APD,USD,2014Q3,2014Q4,1677.8000,A
001209,2014-12-31,2015,1,INDL,C,D,STD,APD,USD,2014Q4,2015Q1,1594.2000,A
001209,2015-03-31,2015,2,INDL,C,D,STD,APD,USD,2015Q1,2015Q2,1464.9000,A
001209,2015-06-30,2015,3,INDL,C,D,STD,APD,USD,2015Q2,2015Q3,1482.2000,A
001209,2015-09-30,2015,4,INDL,C,D,STD,APD,USD,2015Q3,2015Q4,1461.3000,A
001209,2015-12-31,2016,1,INDL,C,D,STD,APD,USD,2015Q4,2016Q1,1081.2000,A
001209,2016-03-31,2016,2,INDL,C,D,STD,APD,USD,2016Q1,2016Q2,999.1000,A
001209,2016-06-30,2016,3,INDL,C,D,STD,APD,USD,2016Q2,2016Q3,1106.7000,A
001209,2016-09-30,2016,4,INDL,C,D,STD,APD,USD,2016Q3,2016Q4,1135.0000,A
001209,2016-12-31,2017,1,INDL,C,D,STD,APD,USD,2016Q4,2017Q1,1110.6000,A
001209,2017-03-31,2017,2,INDL,C,D,STD,APD,USD,2017Q1,2017Q2,1192.0000,A
001209,2017-06-30,2017,3,INDL,C,D,STD,APD,USD,2017Q2,2017Q3,1269.1000,A
001209,2017-09-30,2017,4,INDL,C,D,STD,APD,USD,2017Q3,2017Q4,1314.0000,A
001209,2017-12-31,2018,1,INDL,C,D,STD,APD,USD,2017Q4,2018Q1,1343.9000,A
001209,2018-03-31,2018,2,INDL,C,D,STD,APD,USD,2018Q1,2018Q2,1266.5000,A
001209,2018-06-30,2018,3,INDL,C,D,STD,APD,USD,2018Q2,2018Q3,1299.8000,A
001209,2018-09-30,2018,4,INDL,C,D,STD,APD,USD,2018Q3,2018Q4,1332.7000,A
001209,2018-12-31,2019,1,INDL,C,D,STD,APD,USD,2018Q4,2019Q1,1286.0000,A
001209,2019-03-31,2019,2,INDL,C,D,STD,APD,USD,2019Q1,2019Q2,1212.6000,A
001209,2019-06-30,2019,3,INDL,C,D,STD,APD,USD,2019Q2,2019Q3,1196.9000,A
001209,2019-09-30,2019,4,INDL,C,D,STD,APD,USD,2019Q3,2019Q4,1197.2000,A
001209,2019-12-31,2020,1,INDL,C,D,STD,APD,USD,2019Q4,2020Q1,1197.4000,A
001209,2020-03-31,2020,2,INDL,C,D,STD,APD,USD,2020Q1,2020Q2,1165.4000,A
001209,2020-06-30,2020,3,INDL,C,D,STD,APD,USD,2020Q2,2020Q3,1054.3000,A
001209,2020-09-30,2020,4,INDL,C,D,STD,APD,USD,2020Q3,2020Q4,1256.0000,A
001209,2020-12-31,2021,1,INDL,C,D,STD,APD,USD,2020Q4,2021Q1,1308.7000,A
001209,2021-03-31,2021,2,INDL,C,D,STD,APD,USD,2021Q1,2021Q2,1416.2000,A
001209,2021-06-30,2021,3,INDL,C,D,STD,APD,USD,2021Q2,2021Q3,1466.2000,A
001209,2021-09-30,2021,4,INDL,C,D,STD,APD,USD,2021Q3,2021Q4,1673.7000,A
001209,2021-12-31,2022,1,INDL,C,D,STD,APD,USD,2021Q4,2022Q1,1891.3000,A
001209,2022-03-31,2022,2,INDL,C,D,STD,APD,USD,2022Q1,2022Q2,1815.7000,A
001209,2022-06-30,2022,3,INDL,C,D,STD,APD,USD,2022Q2,2022Q3,2004.9000,A
001209,2022-09-30,2022,4,INDL,C,D,STD,APD,USD,2022Q3,2022Q4,2288.4000,A
001209,2022-12-31,2023,1,INDL,C,D,STD,APD,USD,2022Q4,2023Q1,1950.8000,A
001209,2023-03-31,2023,2,INDL,C,D,STD,APD,USD,2023Q1,2023Q2,1943.2000,A
001209,2023-06-30,2023,3,INDL,C,D,STD,APD,USD,2023Q2,2023Q3,1730.8000,A
001230,2000-03-31,2000,1,INDL,C,D,STD,ALK,USD,2000Q1,2000Q1,470.9000,A
001230,2000-06-30,2000,2,INDL,C,D,STD,ALK,USD,2000Q2,2000Q2,475.8000,A
001230,2000-09-30,2000,3,INDL,C,D,STD,ALK,USD,2000Q3,2000Q3,518.0000,A
001230,2000-12-31,2000,4,INDL,C,D,STD,ALK,USD,2000Q4,2000Q4,538.3000,A
001230,2001-03-31,2001,1,INDL,C,D,STD,ALK,USD,2001Q1,2001Q1,424.8000,A
001230,2001-06-30,2001,2,INDL,C,D,STD,ALK,USD,2001Q2,2001Q2,427.3000,A
001230,2001-09-30,2001,3,INDL,C,D,STD,ALK,USD,2001Q3,2001Q3,429.2000,A
001230,2001-12-31,2001,4,INDL,C,D,STD,ALK,USD,2001Q4,2001Q4,405.3000,A
001230,2002-03-31,2002,1,INDL,C,D,STD,ALK,USD,2002Q1,2002Q1,410.6000,A
001230,2002-06-30,2002,2,INDL,C,D,STD,ALK,USD,2002Q2,2002Q2,436.0000,A
001230,2002-09-30,2002,3,INDL,C,D,STD,ALK,USD,2002Q3,2002Q3,453.4000,A
001230,2002-12-31,2002,4,INDL,C,D,STD,ALK,USD,2002Q4,2002Q4,458.0000,A
001230,2003-03-31,2003,1,INDL,C,D,STD,ALK,USD,2003Q1,2003Q1,471.7000,A
001230,2003-06-30,2003,2,INDL,C,D,STD,ALK,USD,2003Q2,2003Q2,479.9000,A
001230,2003-09-30,2003,3,INDL,C,D,STD,ALK,USD,2003Q3,2003Q3,496.6000,A
001230,2003-12-31,2003,4,INDL,C,D,STD,ALK,USD,2003Q4,2003Q4,494.4000,A
001230,2004-03-31,2004,1,INDL,C,D,STD,ALK,USD,2004Q1,2004Q1,511.2000,A
001230,2004-06-30,2004,2,INDL,C,D,STD,ALK,USD,2004Q2,2004Q2,547.8000,A
001230,2004-09-30,2004,3,INDL,C,D,STD,ALK,USD,2004Q3,2004Q3,558.8000,A
001230,2004-12-31,2004,4,INDL,C,D,STD,ALK,USD,2004Q4,2004Q4,552.4000,A
001230,2005-03-31,2005,1,INDL,C,D,STD,ALK,USD,2005Q1,2005Q1,483.5000,A
001230,2005-06-30,2005,2,INDL,C,D,STD,ALK,USD,2005Q2,2005Q2,578.2000,A
001230,2005-09-30,2005,3,INDL,C,D,STD,ALK,USD,2005Q3,2005Q3,564.8000,A
001230,2005-12-31,2005,4,INDL,C,D,STD,ALK,USD,2005Q4,2005Q4,652.6000,A
001230,2006-03-31,2006,1,INDL,C,D,STD,ALK,USD,2006Q1,2006Q1,598.7000,A
001230,2006-06-30,2006,2,INDL,C,D,STD,ALK,USD,2006Q2,2006Q2,653.6000,A
001230,2006-09-30,2006,3,INDL,C,D,STD,ALK,USD,2006Q3,2006Q3,731.9000,A
001230,2006-12-31,2006,4,INDL,C,D,STD,ALK,USD,2006Q4,2006Q4,682.4000,A
001230,2007-03-31,2007,1,INDL,C,D,STD,ALK,USD,2007Q1,2007Q1,638.7000,A
001230,2007-06-30,2007,2,INDL,C,D,STD,ALK,USD,2007Q2,2007Q2,682.1000,A
001230,2007-09-30,2007,3,INDL,C,D,STD,ALK,USD,2007Q3,2007Q3,702.9000,A
001230,2007-12-31,2007,4,INDL,C,D,STD,ALK,USD,2007Q4,2007Q4,688.9000,A
001230,2008-03-31,2008,1,INDL,C,D,STD,ALK,USD,2008Q1,2008Q1,744.7000,A
001230,2008-06-30,2008,2,INDL,C,D,STD,ALK,USD,2008Q2,2008Q2,631.9000,A
001230,2008-09-30,2008,3,INDL,C,D,STD,ALK,USD,2008Q3,2008Q3,1012.1000,A
001230,2008-12-31,2008,4,INDL,C,D,STD,ALK,USD,2008Q4,2008Q4,787.4000,A
001230,2009-03-31,2009,1,INDL,C,D,STD,ALK,USD,2009Q1,2009Q1,614.9000,A
001230,2009-06-30,2009,2,INDL,C,D,STD,ALK,USD,2009Q2,2009Q2,599.4000,A
001230,2009-09-30,2009,3,INDL,C,D,STD,ALK,USD,2009Q3,2009Q3,666.9000,A
001230,2009-12-31,2009,4,INDL,C,D,STD,ALK,USD,2009Q4,2009Q4,647.7000,A
001230,2010-03-31,2010,1,INDL,C,D,STD,ALK,USD,2010Q1,2010Q1,666.3000,A
001230,2010-06-30,2010,2,INDL,C,D,STD,ALK,USD,2010Q2,2010Q2,718.7000,A
001230,2010-09-30,2010,3,INDL,C,D,STD,ALK,USD,2010Q3,2010Q3,689.4000,A
001230,2010-12-31,2010,4,INDL,C,D,STD,ALK,USD,2010Q4,2010Q4,688.1000,A
001230,2011-03-31,2011,1,INDL,C,D,STD,ALK,USD,2011Q1,2011Q1,660.5000,A
001230,2011-06-30,2011,2,INDL,C,D,STD,ALK,USD,2011Q2,2011Q2,859.9000,A
001230,2011-09-30,2011,3,INDL,C,D,STD,ALK,USD,2011Q3,2011Q3,888.7000,A
001230,2011-12-31,2011,4,INDL,C,D,STD,ALK,USD,2011Q4,2011Q4,763.4000,A
001230,2012-03-31,2012,1,INDL,C,D,STD,ALK,USD,2012Q1,2012Q1,797.5000,A
001230,2012-06-30,2012,2,INDL,C,D,STD,ALK,USD,2012Q2,2012Q2,926.3000,A
001230,2012-09-30,2012,3,INDL,C,D,STD,ALK,USD,2012Q3,2012Q3,832.3000,A
001230,2012-12-31,2012,4,INDL,C,D,STD,ALK,USD,2012Q4,2012Q4,888.9000,A
001230,2013-03-31,2013,1,INDL,C,D,STD,ALK,USD,2013Q1,2013Q1,895.0000,A
001230,2013-06-30,2013,2,INDL,C,D,STD,ALK,USD,2013Q2,2013Q2,898.0000,A
001230,2013-09-30,2013,3,INDL,C,D,STD,ALK,USD,2013Q3,2013Q3,903.0000,A
001230,2013-12-31,2013,4,INDL,C,D,STD,ALK,USD,2013Q4,2013Q4,895.0000,A
001230,2014-03-31,2014,1,INDL,C,D,STD,ALK,USD,2014Q1,2014Q1,884.0000,A
001230,2014-06-30,2014,2,INDL,C,D,STD,ALK,USD,2014Q2,2014Q2,905.0000,A
001230,2014-09-30,2014,3,INDL,C,D,STD,ALK,USD,2014Q3,2014Q3,952.0000,A
001230,2014-12-31,2014,4,INDL,C,D,STD,ALK,USD,2014Q4,2014Q4,894.0000,A
001230,2015-03-31,2015,1,INDL,C,D,STD,ALK,USD,2015Q1,2015Q1,819.0000,A
