PERMNO,date,TICKER,BIDLO,ASKHI,PRC,VOL
85592,08/31/2022,PLD,124.51000,138.38000,124.51000,528887
85592,09/30/2022,PLD,101.19000,130.20000,101.60000,1127837
85592,10/31/2022,PLD,98.90000,112.98000,110.75000,1087693
85592,11/30/2022,PLD,106.74000,118.34000,117.79000,756928
85592,12/30/2022,PLD,110.45000,121.58000,112.73000,735722
85621,01/31/2019,MTD,513.56000,638.15997,638.15997,29708
85621,02/28/2019,MTD,642.52002,689.96997,680.90997,27175
85621,03/29/2019,MTD,680.95001,729.71997,723.00000,26588
85621,04/30/2019,MTD,715.21997,745.26001,745.26001,24753
85621,05/31/2019,MTD,701.77002,762.42999,723.09003,42044
85621,06/28/2019,MTD,728.75000,840.00000,840.00000,27999
85621,07/31/2019,MTD,756.75000,872.45001,756.75000,43529
85621,08/30/2019,MTD,642.84003,760.78998,656.78998,50527
85621,09/30/2019,MTD,653.00000,718.17999,704.40002,34595
85621,10/31/2019,MTD,658.60999,708.46997,704.94000,42590
85621,11/29/2019,MTD,700.40002,732.96002,719.40997,41555
85621,12/31/2019,MTD,712.03998,793.31000,793.28003,35576
85621,01/31/2020,MTD,757.17999,835.13000,757.17999,29446
85621,02/28/2020,MTD,691.65002,787.15002,701.70001,35073
85621,03/31/2020,MTD,589.40997,773.89001,690.51001,56428
85621,04/30/2020,MTD,630.58002,740.98999,719.94000,35849
85621,05/29/2020,MTD,689.15997,795.00000,795.00000,32255
85621,06/30/2020,MTD,761.57001,859.53998,805.54999,29663
85621,07/31/2020,MTD,804.78998,935.00000,935.00000,24756
85621,08/31/2020,MTD,926.42999,973.27002,970.78003,19819
85621,09/30/2020,MTD,947.62000,1005.15002,965.75000,21540
85621,10/30/2020,MTD,966.91998,1063.22998,997.90997,20079
85621,11/30/2020,MTD,1043.25000,1193.35999,1150.04004,30118
85621,12/31/2020,MTD,1111.26001,1161.32996,1139.68005,27981
85621,01/29/2021,MTD,1153.50000,1268.80005,1168.09998,21988
85621,02/26/2021,MTD,1109.91003,1220.66003,1116.05005,25890
85621,03/31/2021,MTD,1038.46997,1170.58997,1155.68994,31683
85621,04/30/2021,MTD,1175.18994,1335.15002,1313.31995,17341
85621,05/28/2021,MTD,1239.93994,1315.75000,1300.94995,21818
85621,06/30/2021,MTD,1248.77002,1397.65002,1385.33997,28171
85621,07/30/2021,MTD,1381.13000,1511.69995,1473.70996,18165
85621,08/31/2021,MTD,1480.15002,1588.72998,1552.82996,19596
85621,09/30/2021,MTD,1377.35999,1604.05005,1377.35999,19978
85621,10/29/2021,MTD,1355.25000,1480.88000,1480.88000,16303
85621,11/30/2021,MTD,1444.43994,1557.51001,1514.13000,20461
85621,12/31/2021,MTD,1520.44995,1702.53003,1697.20996,21561
85621,01/31/2022,MTD,1396.44995,1674.85999,1472.68005,24977
85621,02/28/2022,MTD,1380.65002,1554.67004,1408.73999,25818
85621,03/31/2022,MTD,1289.31995,1423.28003,1373.18994,25991
85621,04/29/2022,MTD,1254.79004,1381.83997,1277.53003,25321
85621,05/31/2022,MTD,1179.40002,1379.62000,1286.12000,33760
85621,06/30/2022,MTD,1097.56995,1326.31995,1148.77002,30406
85621,07/29/2022,MTD,1122.80005,1349.72998,1349.72998,26114
85621,08/31/2022,MTD,1212.45996,1366.39001,1212.45996,18830
85621,09/30/2022,MTD,1084.12000,1314.39001,1084.12000,23062
85621,10/31/2022,MTD,1102.67004,1264.93005,1264.93005,21509
85621,11/30/2022,MTD,1225.87000,1469.56006,1469.56006,24990
85621,12/30/2022,MTD,1397.93005,1513.02002,1445.44995,18726
85631,01/31/2019,ADSK,121.85000,147.20000,147.20000,349498
85631,02/28/2019,ADSK,149.07001,164.28000,163.00999,300297
85631,03/29/2019,ADSK,152.37000,159.77000,155.82001,457582
85631,04/30/2019,ADSK,163.82001,178.21001,178.21001,346926
85631,05/31/2019,ADSK,160.91000,176.70000,160.91000,385510
85631,06/28/2019,ADSK,154.82001,170.89000,162.89999,392091
85631,07/31/2019,ADSK,156.17000,174.19000,156.17000,274817
85631,08/30/2019,ADSK,140.08000,153.47000,142.82001,718067
85631,09/30/2019,ADSK,141.14999,155.69000,147.70000,402431
85631,10/31/2019,ADSK,139.67000,150.32001,147.36000,332141
85631,11/29/2019,ADSK,150.25000,180.89999,180.89999,288294
85631,12/31/2019,ADSK,175.39999,185.38000,183.46001,252141
85631,01/31/2020,ADSK,184.95000,200.03000,196.85001,295849
85631,02/28/2020,ADSK,180.64999,210.75999,190.88000,323638
85631,03/31/2020,ADSK,136.00000,191.42000,156.10001,738515
85631,04/30/2020,ADSK,137.05000,187.89999,187.13000,438560
85631,05/29/2020,ADSK,174.89999,210.38000,210.38000,304995
85631,06/30/2020,ADSK,219.09000,241.62000,239.19000,404504
85631,07/31/2020,ADSK,231.86000,248.20000,236.42999,242701
85631,08/31/2020,ADSK,228.78999,252.24001,245.70000,252909
85631,09/30/2020,ADSK,220.96001,261.35001,231.00999,326172
85631,10/30/2020,ADSK,225.56000,259.97000,235.53999,311043
85631,11/30/2020,ADSK,240.74001,280.23001,280.23001,313076
85631,12/31/2020,ADSK,277.06000,305.34000,305.34000,271062
85631,01/29/2021,ADSK,273.47000,320.13000,277.42999,316606
85631,02/26/2021,ADSK,276.00000,308.22000,276.00000,245044
85631,03/31/2021,ADSK,253.10001,284.26999,277.14999,341757
85631,04/30/2021,ADSK,283.89999,300.16000,291.91000,212376
85631,05/28/2021,ADSK,269.54001,292.51001,285.85999,214381
85631,06/30/2021,ADSK,273.70999,297.73999,291.89999,264377
85631,07/30/2021,ADSK,287.31000,321.13000,321.13000,214776
85631,08/31/2021,ADSK,310.09000,342.26999,310.09000,287131
85631,09/30/2021,ADSK,279.35001,303.23999,285.17001,359874
85631,10/29/2021,ADSK,272.92999,317.60999,317.60999,203966
85631,11/30/2021,ADSK,254.17000,333.64001,254.19000,386550
85631,12/31/2021,ADSK,249.67999,284.29999,281.19000,336743
85631,01/31/2022,ADSK,228.66000,283.72000,249.78999,352137
85631,02/28/2022,ADSK,209.02000,251.34000,220.23000,382376
85631,03/31/2022,ADSK,188.70000,223.00000,214.35001,441063
85631,04/29/2022,ADSK,180.47000,218.77000,189.28000,296259
85631,05/31/2022,ADSK,179.55000,211.38000,207.75000,482006
85631,06/30/2022,ADSK,164.31000,214.09000,171.96001,352606
85631,07/29/2022,ADSK,170.95000,216.32001,216.32001,282182
85631,08/31/2022,ADSK,201.74001,234.03999,201.74001,300636
85631,09/30/2022,ADSK,183.99001,215.16000,186.80000,298047
85631,10/31/2022,ADSK,189.81000,216.39000,214.30000,280782
85631,11/30/2022,ADSK,193.69000,232.30000,201.95000,446802
85631,12/30/2022,ADSK,181.89999,206.92999,186.87000,278561
85663,01/31/2019,URI,101.98000,127.97000,125.26000,412773
85663,02/28/2019,URI,125.98000,136.84000,134.59000,239180
85663,03/29/2019,URI,110.72000,135.69000,114.25000,325760
85663,04/30/2019,URI,118.11000,140.94000,140.92000,334633
85663,05/31/2019,URI,110.10000,140.24001,110.10000,267181
85663,06/28/2019,URI,113.85000,132.63000,132.63000,229501
85663,07/31/2019,URI,118.11000,137.59000,126.55000,332703
85663,08/30/2019,URI,103.80000,120.88000,112.56000,292588
85663,09/30/2019,URI,109.67000,128.87000,124.64000,286232
85663,10/31/2019,URI,109.20000,137.03999,133.57001,382835
85663,11/29/2019,URI,141.86000,157.02000,153.05000,266204
85663,12/31/2019,URI,149.37000,169.82001,166.77000,185419
85663,01/31/2020,URI,135.69000,168.64999,135.69000,243695
85663,02/28/2020,URI,129.64000,160.08000,132.48000,226825
85663,03/31/2020,URI,69.59000,135.80000,102.90000,564819
85663,04/30/2020,URI,91.07000,128.50000,128.50000,400210
85663,05/29/2020,URI,108.77000,140.48000,138.89000,265779
85663,06/30/2020,URI,139.96001,161.36000,149.03999,345259
85663,07/31/2020,URI,143.66000,163.49001,155.37000,201222
85663,08/31/2020,URI,159.63000,182.53000,177.05000,156768
85663,09/30/2020,URI,161.98000,184.58000,174.50000,166496
85663,10/30/2020,URI,170.73000,199.49001,178.28999,191709
85663,11/30/2020,URI,179.19000,237.91000,226.98000,207815
85663,12/31/2020,URI,226.42999,246.75000,231.91000,152950
85663,01/29/2021,URI,229.64999,264.67999,243.00999,155140
85663,02/26/2021,URI,250.67000,312.51999,297.38000,158575
85663,03/31/2021,URI,288.60001,333.20999,329.31000,175288
85663,04/30/2021,URI,309.98999,331.70999,319.95001,142531
85663,05/28/2021,URI,319.31000,348.14001,333.95999,124228
85663,06/30/2021,URI,288.95001,339.45001,319.01001,193837
85663,07/30/2021,URI,298.85001,329.54999,329.54999,163201
85663,08/31/2021,URI,323.67001,361.34000,352.64999,119193
85663,09/30/2021,URI,329.62000,365.84000,350.92999,124027
85663,10/29/2021,URI,339.45001,379.10999,379.10999,126224
85663,11/30/2021,URI,338.73999,392.79001,338.73999,121291
85663,12/31/2021,URI,321.98001,356.95999,332.29001,144013
85663,01/31/2022,URI,297.17001,347.09000,320.12000,178168
85663,02/28/2022,URI,299.20001,334.19000,321.62000,124535
85663,03/31/2022,URI,298.23999,365.20001,355.20999,153124
85663,04/29/2022,URI,302.26001,354.00000,316.51999,156548
85663,05/31/2022,URI,267.73999,320.51001,298.17999,188491
85663,06/30/2022,URI,235.84000,312.67999,242.91000,166702
85663,07/29/2022,URI,241.58000,322.67001,322.67001,157075
85663,08/31/2022,URI,292.04001,339.31000,292.04001,143304
85663,09/30/2022,URI,260.01001,313.39999,270.12000,154136
85663,10/31/2022,URI,275.38000,315.70999,315.70999,149140
85663,11/30/2022,URI,309.45001,359.03000,353.03000,150741
85663,12/30/2022,URI,345.67001,368.14001,355.42001,129749
85753,01/31/2019,VRSN,142.59000,169.27000,169.27000,136937
85753,02/28/2019,VRSN,170.52000,178.78999,178.03999,116954
85753,03/29/2019,VRSN,176.74001,185.38000,181.56000,122621
85753,04/30/2019,VRSN,185.96001,199.86000,197.45000,128153
85753,05/31/2019,VRSN,189.21001,197.69000,194.98000,115092
85753,06/28/2019,VRSN,189.33000,211.02000,209.16000,119462
85753,07/31/2019,VRSN,211.09000,221.03999,211.09000,143971
85753,08/30/2019,VRSN,200.30000,212.80000,203.85001,109553
85753,09/30/2019,VRSN,186.78000,207.57001,188.63000,133326
85753,10/31/2019,VRSN,177.95000,191.71001,190.02000,138303
85753,11/29/2019,VRSN,183.78999,193.46001,190.74001,128403
85753,12/31/2019,VRSN,184.95000,194.05000,192.67999,124735
85753,01/31/2020,VRSN,196.73000,215.02000,208.14000,107564
85753,02/28/2020,VRSN,189.75000,216.94000,189.75000,132718
85753,03/31/2020,VRSN,151.17000,199.78000,180.09000,223459
85753,04/30/2020,VRSN,175.46001,215.66000,209.49001,165362
85753,05/29/2020,VRSN,205.02000,219.00999,219.00999,118534
85753,06/30/2020,VRSN,202.73000,219.03000,206.83000,145872
85753,07/31/2020,VRSN,198.39000,212.50000,211.67999,148565
85753,08/31/2020,VRSN,201.80000,214.80000,214.80000,129454
85753,09/30/2020,VRSN,196.81000,219.70000,204.85001,164210
85753,10/30/2020,VRSN,189.83000,216.00000,190.70000,124331
85753,11/30/2020,VRSN,189.20000,208.32001,200.72000,127809
85753,12/31/2020,VRSN,200.24001,217.92999,216.39999,123892
85753,01/29/2021,VRSN,192.00000,213.58000,194.07001,123301
85753,02/26/2021,VRSN,190.36000,204.55000,194.03000,123155
85753,03/31/2021,VRSN,188.10001,201.17999,198.75999,162302
85753,04/30/2021,VRSN,201.89999,220.05000,218.77000,119095
85753,05/28/2021,VRSN,217.92000,224.50000,219.92000,100637
85753,06/30/2021,VRSN,216.00000,229.78000,227.69000,129880
85753,07/30/2021,VRSN,216.03999,233.53000,216.37000,97466
85753,08/31/2021,VRSN,208.71001,216.44000,216.25999,85485
85753,09/30/2021,VRSN,205.00999,224.73000,205.00999,92636
85753,10/29/2021,VRSN,204.67000,222.67000,222.67000,95027
85753,11/30/2021,VRSN,223.07001,245.70000,239.91000,138815
85753,12/31/2021,VRSN,238.07001,255.92999,253.82001,144023
85753,01/31/2022,VRSN,207.44000,252.11000,217.17999,124891
85753,02/28/2022,VRSN,202.94000,223.48000,213.72000,114528
85753,03/31/2022,VRSN,199.42999,222.46001,222.46001,150769
85753,04/29/2022,VRSN,178.69000,226.55000,178.69000,124638
85753,05/31/2022,VRSN,162.52000,186.48000,174.55000,215039
85753,06/30/2022,VRSN,156.50999,180.33000,167.33000,153141
85753,07/29/2022,VRSN,170.81000,189.16000,189.16000,119255
85753,08/31/2022,VRSN,181.75000,206.47000,182.22000,115032
85753,09/30/2022,VRSN,172.53000,190.56000,173.70000,155655
85753,10/31/2022,VRSN,174.08000,203.37000,200.46001,146070
85753,11/30/2022,VRSN,176.69000,199.81000,199.81000,134168
85753,12/30/2022,VRSN,195.99001,205.44000,205.44000,185831
85792,01/31/2019,PWR,29.55000,35.34000,35.34000,317507
85792,02/28/2019,PWR,34.30000,36.61000,35.64000,307267
85792,03/29/2019,PWR,34.99000,37.74000,37.74000,278264
85792,04/30/2019,PWR,38.64000,40.60000,40.60000,254443
85792,05/31/2019,PWR,34.73000,40.41000,34.76000,335647
85792,06/28/2019,PWR,35.40000,39.26000,38.19000,287014
85792,07/31/2019,PWR,37.37000,39.08000,37.42000,209309
85792,08/30/2019,PWR,32.41000,35.51000,33.90000,358185
85792,09/30/2019,PWR,32.89000,38.92000,37.80000,265865
85792,10/31/2019,PWR,36.40000,42.08000,42.05000,314250
85792,11/29/2019,PWR,41.64000,43.75000,41.64000,250501
85792,12/31/2019,PWR,39.91000,41.55000,40.71000,283470
85792,01/31/2020,PWR,39.15000,41.32000,39.15000,228038
85792,02/28/2020,PWR,37.08000,40.80000,38.13000,294473
85792,03/31/2020,PWR,23.80000,40.24000,31.73000,550403
85792,04/30/2020,PWR,30.56000,37.12000,36.36000,331873
85792,05/29/2020,PWR,30.33000,37.28000,36.93000,271252
85792,06/30/2020,PWR,36.79000,43.31000,39.23000,336229
85792,07/31/2020,PWR,36.16000,41.15000,39.97000,213489
85792,08/31/2020,PWR,41.20000,51.43000,51.25000,270687
85792,09/30/2020,PWR,49.22000,53.34000,52.86000,246772
85792,10/30/2020,PWR,53.56000,63.04000,62.43000,309892
85792,11/30/2020,PWR,63.46000,70.63000,68.34000,297224
85792,12/31/2020,PWR,68.29000,73.10000,72.02000,292945
85792,01/29/2021,PWR,68.25000,79.27000,70.47000,229037
85792,02/26/2021,PWR,72.88000,84.61000,83.85000,196939
85792,03/31/2021,PWR,81.83000,88.85000,87.98000,304461
85792,04/30/2021,PWR,89.17000,98.74000,96.64000,222956
85792,05/28/2021,PWR,90.94000,100.60000,95.35000,216837
85792,06/30/2021,PWR,85.91000,96.45000,90.57000,268883
85792,07/30/2021,PWR,85.44000,91.45000,90.90000,170316
85792,08/31/2021,PWR,89.04000,103.41000,102.10000,193184
85792,09/30/2021,PWR,101.77000,118.61000,113.82000,288802
85792,10/29/2021,PWR,110.90000,121.51000,121.28000,218058
85792,11/30/2021,PWR,113.28000,121.98000,113.78000,223630
85792,12/31/2021,PWR,107.44000,117.00000,114.66000,209767
85792,01/31/2022,PWR,96.89000,116.15000,102.72000,243052
85792,02/28/2022,PWR,98.32000,108.94000,108.94000,242596
85792,03/31/2022,PWR,108.01000,135.53999,131.61000,336704
85792,04/29/2022,PWR,115.98000,138.91000,115.98000,321908
85792,05/31/2022,PWR,108.76000,123.51000,119.00000,429391
85792,06/30/2022,PWR,113.85000,133.74001,125.34000,333877
85792,07/29/2022,PWR,126.14000,145.28999,138.73000,222065
85792,08/31/2022,PWR,133.41000,147.75000,141.30000,224309
85792,09/30/2022,PWR,125.55000,146.75999,127.39000,252243
85792,10/31/2022,PWR,123.41000,142.35001,142.03999,173190
85792,11/30/2022,PWR,136.78000,149.88000,149.88000,211131
85792,12/30/2022,PWR,141.32001,153.07001,142.50000,184164
85913,01/31/2019,MAR,101.74000,114.53000,114.53000,422449
85913,02/28/2019,MAR,114.57000,128.84000,125.27000,385497
85913,03/29/2019,MAR,119.62000,125.75000,125.09000,482858
85913,04/30/2019,MAR,127.45000,136.45000,136.42000,290425
85913,05/31/2019,MAR,123.70000,140.14000,124.84000,406703
85913,06/28/2019,MAR,124.36000,140.28999,140.28999,312504
85913,07/31/2019,MAR,136.06000,143.96001,139.06000,312354
85913,08/30/2019,MAR,125.10000,136.87000,126.06000,395521
85913,09/30/2019,MAR,120.77000,133.99001,124.37000,397121
85913,10/31/2019,MAR,117.67000,126.60000,126.55000,345090
85913,11/29/2019,MAR,128.08000,141.34000,140.36000,298810
85913,12/31/2019,MAR,138.56000,153.13000,151.42999,258642
85913,01/31/2020,MAR,138.00000,151.49001,140.06000,338681
85913,02/28/2020,MAR,119.64000,150.78000,124.00000,508106
85913,03/31/2020,MAR,63.81000,122.96000,74.81000,2131163
85913,04/30/2020,MAR,59.08000,95.99000,90.94000,1382398
85913,05/29/2020,MAR,75.26000,97.96000,88.50000,1004856
85913,06/30/2020,MAR,80.94000,113.14000,85.73000,1334978
85913,07/31/2020,MAR,83.82500,94.03000,83.82500,713082
85913,08/31/2020,MAR,83.52000,106.26000,102.91000,649808
85913,09/30/2020,MAR,91.35000,107.76000,92.58000,611959
85913,10/30/2020,MAR,89.97000,101.76000,92.88000,513943
85913,11/30/2020,MAR,92.90000,130.91000,126.87000,747107
85913,12/31/2020,MAR,126.26000,135.61000,131.92000,407301
85913,01/29/2021,MAR,116.31000,130.35001,116.31000,481142
85913,02/26/2021,MAR,117.75000,157.50000,148.07001,573109
85913,03/31/2021,MAR,142.42000,155.95000,148.11000,641886
85913,04/30/2021,MAR,141.97000,151.62000,148.52000,368235
85913,05/28/2021,MAR,135.94000,148.89000,143.58000,415780
85913,06/30/2021,MAR,135.00000,145.72000,136.52000,450651
85913,07/30/2021,MAR,130.85001,147.88000,145.98000,455254
85913,08/31/2021,MAR,130.00000,144.87000,135.14000,439927
85913,09/30/2021,MAR,133.00000,154.32001,148.09000,409098
85913,10/29/2021,MAR,153.27000,160.03999,160.02000,416478
85913,11/30/2021,MAR,147.44000,168.39000,147.56000,469592
85913,12/31/2021,MAR,142.50000,166.75000,165.24001,445062
85913,01/31/2022,MAR,153.71001,168.00999,161.12000,434255
85913,02/28/2022,MAR,160.87000,183.25999,170.14000,542117
85913,03/31/2022,MAR,148.06000,178.32001,175.75000,564852
85913,04/29/2022,MAR,162.45000,190.30000,177.52000,459513
85913,05/31/2022,MAR,152.64000,181.24001,171.58000,597664
85913,06/30/2022,MAR,133.06000,177.61000,136.00999,519601
85913,07/29/2022,MAR,135.64999,158.82001,158.82001,407127
85913,08/31/2022,MAR,153.34000,166.24001,153.74001,382298
85913,09/30/2022,MAR,136.22000,163.78000,140.14000,452593
85913,10/31/2022,MAR,138.78999,160.11000,160.11000,400304
85913,11/30/2022,MAR,146.48000,165.35001,165.35001,421929
85913,12/30/2022,MAR,145.60001,165.63000,148.89000,405208
85914,01/31/2019,BBY,52.50000,59.50000,59.24000,706813
85914,02/28/2019,BBY,58.45000,68.84000,68.84000,705017
85914,03/29/2019,BBY,66.81000,71.10000,71.06000,776837
85914,04/30/2019,BBY,71.45000,74.82000,74.41000,476507
85914,05/31/2019,BBY,62.67000,75.18000,62.67000,777705
85914,06/28/2019,BBY,62.30000,69.73000,69.73000,485915
85914,07/31/2019,BBY,71.64000,77.86000,76.53000,471307
85914,08/30/2019,BBY,63.49000,71.29000,63.65000,794299
85914,09/30/2019,BBY,63.21000,69.22000,68.99000,472602
85914,10/31/2019,BBY,65.02000,74.37000,71.83000,437423
85914,11/29/2019,BBY,72.21000,81.57000,80.64000,634750
85914,12/31/2019,BBY,78.11000,88.64000,87.80000,553407
85914,01/31/2020,BBY,84.69000,91.26000,84.69000,476641
85914,02/28/2020,BBY,75.65000,91.93000,75.65000,457604
85914,03/31/2020,BBY,50.69000,80.41000,57.00000,864913
85914,04/30/2020,BBY,52.76000,80.05000,76.73000,553652
85914,05/29/2020,BBY,72.26000,87.16000,78.09000,614191
85914,06/30/2020,BBY,77.25000,87.27000,87.27000,639065
85914,07/31/2020,BBY,84.90000,100.03000,99.59000,500074
85914,08/31/2020,BBY,100.51000,117.37000,110.91000,596336
85914,09/30/2020,BBY,104.77000,114.02000,111.29000,446505
85914,10/30/2020,BBY,111.11000,120.89000,111.55000,429344
85914,11/30/2020,BBY,108.80000,123.06000,108.80000,698861
85914,12/31/2020,BBY,99.79000,108.86000,99.79000,755813
85914,01/29/2021,BBY,100.49000,114.93000,108.82000,545816
85914,02/26/2021,BBY,100.35000,120.75000,100.35000,487101
85914,03/31/2021,BBY,98.24000,120.96000,114.81000,738752
85914,04/30/2021,BBY,115.76000,122.48000,116.27000,416632
85914,05/28/2021,BBY,113.69000,125.79000,116.24000,496169
85914,06/30/2021,BBY,107.63000,118.35000,114.98000,505236
85914,07/30/2021,BBY,108.16000,116.37000,112.35000,394062
85914,08/31/2021,BBY,109.76000,121.89000,116.51000,548172
85914,09/30/2021,BBY,104.74000,116.78000,105.71000,492117
85914,10/29/2021,BBY,105.31000,122.24000,122.24000,418850
85914,11/30/2021,BBY,106.86000,138.00000,106.86000,729866
85914,12/31/2021,BBY,95.77000,106.93000,101.60000,728742
85914,01/31/2022,BBY,94.90000,105.14000,99.28000,650782
85914,02/28/2022,BBY,88.63000,102.22000,96.64000,466982
85914,03/31/2022,BBY,90.90000,110.14000,90.90000,897339
85914,04/29/2022,BBY,89.93000,95.57000,89.93000,446060
85914,05/31/2022,BBY,72.36000,97.79000,82.06000,979051
85914,06/30/2022,BBY,65.19000,81.26000,65.19000,735753
85914,07/29/2022,BBY,66.77000,78.20000,76.99000,587890
85914,08/31/2022,BBY,70.69000,84.95000,70.69000,676407
85914,09/30/2022,BBY,63.34000,77.82000,63.34000,538836
85914,10/31/2022,BBY,62.85000,68.41000,68.41000,529865
85914,11/30/2022,BBY,66.01000,85.30000,85.30000,825787
85914,12/30/2022,BBY,79.24000,86.60000,80.21000,570018
85926,01/31/2019,SEE,34.73000,39.50000,39.50000,304252
85926,02/28/2019,SEE,40.07000,44.27000,43.62000,439126
85926,03/29/2019,SEE,44.02000,46.43000,46.06000,306002
85926,04/30/2019,SEE,45.62000,46.84000,46.62000,259812
85926,05/31/2019,SEE,41.01000,45.03000,41.90000,300752
85926,06/28/2019,SEE,41.57000,44.80000,42.78000,281779
85926,07/31/2019,SEE,41.79000,44.33000,41.79000,205956
85926,08/30/2019,SEE,39.82000,45.31000,39.82000,324375
85926,09/30/2019,SEE,39.32000,42.42000,41.51000,273235
85926,10/31/2019,SEE,39.32000,42.60000,41.77000,167833
85926,11/29/2019,SEE,36.75000,42.20000,37.73000,239451
85926,12/31/2019,SEE,37.33000,40.63000,39.83000,230807
85926,01/31/2020,SEE,35.50000,39.74000,35.50000,220168
85926,02/28/2020,SEE,30.31000,37.78000,30.31000,295662
85926,03/31/2020,SEE,17.55000,31.44000,24.71000,469232
85926,04/30/2020,SEE,24.35000,30.80000,28.59000,379174
85926,05/29/2020,SEE,27.21000,32.82000,32.10000,260504
85926,06/30/2020,SEE,30.20000,35.13000,32.85000,259088
85926,07/31/2020,SEE,32.40000,37.58000,35.68000,248314
85926,08/31/2020,SEE,36.18000,41.76000,39.30000,243489
85926,09/30/2020,SEE,37.02000,40.83000,38.81000,258514
85926,10/30/2020,SEE,39.59000,42.87000,39.59000,299551
85926,11/30/2020,SEE,40.49000,45.95000,45.06000,239252
85926,12/31/2020,SEE,43.70000,46.24000,45.79000,181959
85926,01/29/2021,SEE,42.27000,47.32000,42.27000,224282
85926,02/26/2021,SEE,41.90000,45.50000,41.90000,255311
85926,03/31/2021,SEE,42.77000,47.36000,45.82000,281418
85926,04/30/2021,SEE,45.21000,49.72000,49.40000,221141
85926,05/28/2021,SEE,50.15000,57.06000,56.86000,304917
85926,06/30/2021,SEE,57.41000,59.25000,59.25000,303775
85926,07/30/2021,SEE,54.49000,59.31000,56.75000,206233
85926,08/31/2021,SEE,56.31000,61.17000,61.03000,174324
85926,09/30/2021,SEE,54.79000,61.72000,54.79000,170904
85926,10/29/2021,SEE,55.20000,59.36000,59.32000,190380
85926,11/30/2021,SEE,58.99000,66.12000,62.12000,197279
85926,12/31/2021,SEE,60.80000,67.55000,67.47000,170357
85926,01/31/2022,SEE,65.42000,68.64000,67.92000,189459
85926,02/28/2022,SEE,63.31000,69.32000,67.13000,203833
85926,03/31/2022,SEE,61.02000,70.17000,66.96000,232563
85926,04/29/2022,SEE,64.21000,69.13000,64.21000,125108
85926,05/31/2022,SEE,59.81000,68.48000,62.18000,185445
85926,06/30/2022,SEE,56.24000,63.95000,57.72000,207221
85926,07/29/2022,SEE,55.83000,61.12000,61.12000,159334
85926,08/31/2022,SEE,53.81000,61.53000,53.81000,246379
85926,09/30/2022,SEE,44.31000,55.47000,44.51000,225183
85926,10/31/2022,SEE,44.02000,47.76000,47.62000,222828
85926,11/30/2022,SEE,41.41000,53.23000,53.23000,294367
85926,12/30/2022,SEE,48.99000,53.51000,49.88000,179813
86111,01/31/2019,AMT,156.74001,172.84000,172.84000,397127
86111,02/28/2019,AMT,170.27000,177.82001,176.14999,348660
86111,03/29/2019,AMT,177.92000,197.06000,197.06000,386218
86111,04/30/2019,AMT,191.17000,197.96001,195.30000,353273
86111,05/31/2019,AMT,189.85001,208.77000,208.77000,341807
86111,06/28/2019,AMT,204.45000,217.52000,204.45000,386769
86111,07/31/2019,AMT,202.30000,211.62000,211.62000,377969
86111,08/30/2019,AMT,211.41000,230.41000,230.19000,341208
86111,09/30/2019,AMT,212.70000,241.07001,221.13000,418140
86111,10/31/2019,AMT,210.75000,229.39999,218.08000,358918
86111,11/29/2019,AMT,205.69000,217.89999,214.03000,331826
86111,12/31/2019,AMT,209.57001,229.82001,229.82001,322508
86111,01/31/2020,AMT,223.67999,237.83000,231.74001,312998
86111,02/28/2020,AMT,226.80000,256.89999,226.80000,399998
86111,03/31/2020,AMT,179.09000,251.66000,217.75000,773446
86111,04/30/2020,AMT,206.97000,259.60001,238.00000,522947
86111,05/29/2020,AMT,228.16000,258.17001,258.17001,395182
86111,06/30/2020,AMT,246.48000,267.39001,258.54001,500631
86111,07/31/2020,AMT,255.92999,271.29001,261.39001,311807
86111,08/31/2020,AMT,245.23000,260.17001,249.14999,274793
86111,09/30/2020,AMT,235.71001,263.75000,241.73000,461757
86111,10/30/2020,AMT,229.64999,246.38000,229.64999,387245
86111,11/30/2020,AMT,228.06000,243.09000,231.20000,388440
86111,12/31/2020,AMT,216.72000,235.83000,224.46001,530031
86111,01/29/2021,AMT,214.89000,232.28999,227.36000,491287
86111,02/26/2021,AMT,216.13000,236.14999,216.13000,350601
86111,03/31/2021,AMT,198.66000,241.83000,239.06000,608914
86111,04/30/2021,AMT,240.06000,254.77000,254.77000,350350
86111,05/28/2021,AMT,241.96001,255.46001,255.46001,430323
86111,06/30/2021,AMT,258.57001,272.79001,270.14001,341797
86111,07/30/2021,AMT,270.32999,286.88000,282.79999,301877
86111,08/31/2021,AMT,275.29999,292.17001,292.17001,261215
86111,09/30/2021,AMT,265.41000,303.62000,265.41000,344998
86111,10/29/2021,AMT,261.60001,286.94000,281.97000,322153
86111,11/30/2021,AMT,257.53000,282.64999,262.48001,369251
86111,12/31/2021,AMT,258.95001,292.50000,292.50000,364042
86111,01/31/2022,AMT,236.42999,286.38000,251.50000,477112
86111,02/28/2022,AMT,226.87000,252.34000,226.87000,362521
86111,03/31/2022,AMT,227.97000,251.22000,251.22000,455687
86111,04/29/2022,AMT,241.02000,268.62000,241.02000,366754
86111,05/31/2022,AMT,224.72000,260.95999,256.13000,407783
86111,06/30/2022,AMT,234.17999,267.35999,255.59000,552887
86111,07/29/2022,AMT,249.25000,270.82999,270.82999,294362
